0,安徽,砀山,116.2,34.27,45.4
1,安徽,萧县,116.58,34.11,35.9
2,安徽,亳州,115.46,33.52,39.2
3,安徽,临泉,115.17,33.01,37
4,安徽,界首,115.2,33.14,35
5,安徽,太和,115.37,33.11,34.2
6,安徽,天柱山,116.27,30.44,969.4
7,安徽,濉溪,116.45,33.56,32.8
8,安徽,涡阳,116.11,33.29,31.5
9,安徽,淮北,116.5,33.59,32.7
10,安徽,利辛,116.12,33.08,29.4
11,安徽,蒙城,116.31,33.16,27.2
12,安徽,宿州,116.59,33.38,27.1
13,安徽,灵璧,117.31,33.35,25.1
14,安徽,泗县,117.52,33.28,20.7
15,安徽,怀远,117.12,32.59,22.4
16,安徽,固镇,117.21,33.2,20.6
17,安徽,五河,117.5,33.09,18.2
18,安徽,阜南,115.34,32.4,32.9
19,安徽,阜阳,115.44,32.52,33.9
20,安徽,颍上,116.14,32.39,26.2
21,安徽,凤台,116.46,32.43,23
22,安徽,霍邱,116.17,32.2,34.1
23,安徽,寿县,116.47,32.26,23.5
24,安徽,长丰,117.09,32.28,29.3
25,安徽,蚌埠,117.18,32.51,23.1
26,安徽,凤阳,117.33,32.51,25.6
27,安徽,明光,117.59,32.48,32.6
28,安徽,淮南,117.01,32.39,33.6
29,安徽,定远,117.4,32.32,70.6
30,安徽,来安,118.25,32.28,41.6
31,安徽,滁州,118.15,32.21,34.7
32,安徽,天长,119.01,32.41,22.5
33,安徽,金寨,115.53,31.41,96.5
34,安徽,六安,116.3,31.44,75.3
35,安徽,霍山,116.19,31.24,87.6
36,安徽,舒城,116.55,31.28,24.7
37,安徽,岳西,116.22,30.52,435.4
38,安徽,桐城,116.57,31.04,86
39,安徽,肥西,117.08,31.44,22.8
40,安徽,合肥,117.18,31.47,28.2
41,安徽,肥东,117.28,31.53,26
42,安徽,巢湖,117.5,31.35,31.9
43,安徽,庐江,117.17,31.16,46.4
44,安徽,无为,117.52,31.2,10
45,安徽,含山,118.05,31.45,27
46,安徽,和县,118.22,31.44,23.5
47,安徽,芜湖,118.22,31.23,10.4
48,安徽,当涂,118.31,31.34,24.4
49,安徽,马鞍山,118.34,31.42,81.2
50,安徽,繁昌,118.11,31.05,28
51,安徽,芜湖县,118.35,31.09,18.3
52,安徽,宿松,116.08,30.1,55.9
53,安徽,铜陵,117.51,30.59,12.2
54,安徽,南陵,118.19,30.54,40.2
55,安徽,泾县,118.24,30.41,58.4
56,安徽,宣城,118.45,30.56,32.2
57,安徽,旌德,118.32,30.18,221.3
58,安徽,宁国,118.59,30.37,88.5
59,安徽,黄山,118.09,30.08,1841.4
60,安徽,广德,119.25,30.52,44.3
61,安徽,郎溪,119.11,31.1,17.7
62,安徽,祁门,117.43,29.51,143.1
63,安徽,黟县,117.56,29.56,228.7
64,安徽,歙县,118.26,29.52,170.1
65,安徽,屯溪,118.17,29.43,143.9
66,安徽,休宁,118.11,29.47,171.4
67,北京,顺义,116.37,40.08,29.6
68,北京,海淀,116.17,39.59,46.9
69,北京,延庆,115.58,40.27,489.1
70,北京,密云,116.52,40.23,73
71,北京,怀柔,116.38,40.22,76.8
72,北京,密云上甸子,117.07,40.39,294.3
73,北京,平谷,117.07,40.1,33.3
74,北京,通州,116.38,39.55,44.5
75,北京,朝阳,116.3,39.57,36.3
76,北京,昌平,116.13,40.13,77.4
77,北京,斋堂,115.41,39.58,441.3
78,北京,门头沟,116.06,39.56,93.8
79,北京,北京,116.28,39.48,32.5
80,北京,石景山,116.12,39.57,66.8
81,北京,丰台,116.15,39.52,56.7
82,北京,大兴,116.21,39.43,38.8
83,北京,房山,116.12,39.46,40.2
84,北京,霞云岭,115.44,39.44,408.7
85,福建,光泽,117.19,27.32,269.2
86,福建,邵武,117.28,27.2,218.9
87,福建,武夷山,118.02,27.46,223.1
88,福建,浦城,118.32,27.55,277.9
89,福建,建阳,118.07,27.2,198.1
90,福建,松溪,118.45,27.31,206.6
91,福建,政和,118.49,27.23,222.7
92,福建,建瓯,118.19,27.03,155.7
93,福建,寿宁,119.25,27.27,816.9
94,福建,周宁,119.21,27.09,900.3
95,福建,福安,119.39,27.06,51.5
96,福建,柘荣,119.53,27.14,685.1
97,福建,福鼎,120.12,27.2,37
98,福建,宁化,116.38,26.14,359.7
99,福建,清流,116.49,26.11,329.7
100,福建,泰宁,117.1,26.54,344.1
101,福建,建宁,116.51,26.5,343.5
102,福建,顺昌,117.48,26.48,176.4
103,福建,明溪,117.09,26.24,358.4
104,福建,沙县,117.48,26.24,121.5
105,福建,三明,117.37,26.16,209.2
106,福建,古田,118.44,26.35,362.7
107,福建,尤溪,118.09,26.09,138
108,福建,闽清,118.51,26.14,41.8
110,福建,闽侯,119.09,26.09,58.6
111,福建,罗源,119.32,26.3,61.5
112,福建,宁德,119.31,26.4,33.2
114,福建,连江,119.33,26.12,14.4
115,福建,三沙,120.14,26.55,93.2
116,福建,长汀,116.22,25.51,311.2
117,福建,武平,116.06,25.05,308.2
118,福建,上杭,116.25,25.03,198.7
119,福建,大田,117.5,25.42,400.9
120,福建,漳平,117.25,25.18,206.5
121,福建,龙岩,117.01,25.03,377
122,福建,华安,117.32,25.01,167.7
123,福建,安溪,118.09,25.04,69
124,福建,九仙山,118.06,25.43,1654.6
125,福建,永泰,118.56,25.52,86.6
126,福建,永春,118.16,25.2,171.3
127,福建,德化,118.14,25.29,522.4
128,福建,秀屿,118.59,25.14,24.3
129,福建,长乐,119.3,25.58,26.9
130,福建,福清,119.23,25.43,40.3
133,福建,永定,116.43,24.44,227.9
134,福建,长泰,117.45,24.37,44
135,福建,南靖,117.23,24.31,54.7
136,福建,平和,117.18,24.23,109.5
137,福建,龙海,117.5,24.26,32.8
138,福建,漳浦,117.36,24.08,53.8
139,福建,同安,118.09,24.44,31.7
140,福建,南安,118.22,24.58,46.6
142,福建,厦门,118.04,24.29,140.6
145,甘肃,马鬃山,97.02,41.48,1771.6
146,甘肃,肃北,94.52,39.31,2138.6
147,甘肃,酒泉,98.29,39.46,1478.4
148,甘肃,高台,99.5,39.22,1333.4
149,甘肃,临泽,100.1,39.09,1454.9
150,甘肃,肃南,99.37,38.5,2313
151,甘肃,张掖,100.17,39.05,1462.3
152,甘肃,民乐,100.49,38.26,2282.6
153,甘肃,永昌,101.58,38.14,1978.1
154,甘肃,武威,102.4,37.55,1532.7
155,甘肃,民勤,103.05,38.38,1368.7
156,甘肃,古浪,102.54,37.28,2073.6
157,甘肃,乌鞘岭,102.52,37.12,3046.3
158,甘肃,景泰,104.03,37.11,1632.1
159,甘肃,天祝,103.11,36.59,2486
160,甘肃,皋兰,103.57,36.21,1669.7
161,甘肃,永登,103.15,36.45,2120
162,甘肃,靖远,104.41,36.34,1399.4
163,甘肃,白银,104.09,36.33,1739.9
164,甘肃,夏河,102.31,35.12,2930.6
165,甘肃,永靖,103.18,35.58,1649.2
166,甘肃,东乡,103.23,35.41,2422.2
167,甘肃,广河,103.33,35.29,1954.4
168,甘肃,榆中,104.09,35.52,1875.6
169,甘肃,临夏,103.11,35.35,1918.4
170,甘肃,和政,103.2,35.25,2164
171,甘肃,临洮,103.52,35.22,1895
172,甘肃,康乐,103.43,35.22,2001.8
173,甘肃,会宁,105.04,35.41,1740.6
174,甘肃,安定,104.37,35.35,1898.4
175,甘肃,华家岭,105.01,35.23,2451.8
176,甘肃,渭源,104.12,35.08,2112.2
177,甘肃,环县,107.18,36.34,1256.8
178,甘肃,庆城,107.54,35.59,1094.9
179,甘肃,静宁,105.43,35.31,1657.6
180,甘肃,通渭,105.14,35.13,1769.4
181,甘肃,崆峒,106.4,35.33,1347.8
182,甘肃,庄浪,106.04,35.13,1632.2
183,甘肃,西峰,107.38,35.44,1422.2
184,甘肃,灵台,107.37,35.04,967.8
185,甘肃,镇原,107.11,35.41,1173.7
186,甘肃,泾川,107.21,35.21,1030
187,甘肃,华亭,106.37,35.12,1478.8
188,甘肃,崇信,107.01,35.18,1150.3
189,甘肃,华池,107.59,36.27,1272.2
190,甘肃,合水,107.59,35.47,1299.9
191,甘肃,正宁,108.24,35.29,1443.9
192,甘肃,宁县,107.55,35.31,980.6
193,甘肃,碌曲,102.3,34.35,3106.9
194,甘肃,玛曲,102.05,34,3472.6
195,甘肃,合作,102.54,35,2911.2
196,甘肃,临潭,103.21,34.42,2811.4
197,甘肃,卓尼,103.3,34.35,2541.5
198,甘肃,迭部,103.14,34.04,2375.4
199,甘肃,漳县,104.28,34.51,1884.5
200,甘肃,陇西,104.39,35,1729.4
201,甘肃,岷县,104.01,34.26,2316.2
202,甘肃,舟曲,104.22,33.47,1401.2
203,甘肃,宕昌,104.23,34.02,1754.4
204,甘肃,武都,104.55,33.24,1080.3
205,甘肃,文县,104.4,32.57,1015.5
206,甘肃,甘谷,105.2,34.45,1273.1
207,甘肃,秦安,105.39,34.51,1217.3
208,甘肃,武山,104.53,34.44,1496.6
209,甘肃,天水,105.45,34.35,1142.8
210,甘肃,礼县,105.11,34.11,1405.8
211,甘肃,西和,105.18,34.02,1580.2
212,甘肃,清水,106.09,34.45,1379.4
213,甘肃,张家川,106.12,34.59,1665.7
214,甘肃,麦积,105.52,34.34,1086.4
215,甘肃,成县,105.43,33.45,971.2
216,甘肃,康县,105.36,33.2,1222.4
217,甘肃,徽县,106.05,33.47,932
218,甘肃,两当,106.18,33.55,962.6
219,广东,乐昌,113.21,25.09,103.5
220,广东,仁化,113.46,25.04,99.2
221,广东,南雄,114.15,25.05,135.7
222,广东,连南,112.17,24.44,175.1
223,广东,连州,112.22,24.48,132.2
224,广东,连山,112.09,24.34,301.4
225,广东,阳山,112.38,24.29,71.3
226,广东,乳源,113.17,24.47,98.9
227,广东,韶关,113.36,24.4,122.3
228,广东,佛冈,113.31,23.53,98.2
229,广东,英德,113.25,24.11,75.3
230,广东,始兴,114.04,24.57,104.1
231,广东,翁源,114.07,24.21,184.6
232,广东,连平,114.29,24.22,215.7
233,广东,新丰,114.12,24.03,199.3
234,广东,和平,114.56,24.27,174.6
235,广东,平远,115.54,24.35,153.5
236,广东,龙川,115.17,24.07,100
237,广东,兴宁,115.44,24.09,124.5
238,广东,蕉岭,116.1,24.39,136.4
239,广东,大埔,116.42,24.2,81.9
240,广东,梅县,116.04,24.17,88.7
241,广东,封开,111.3,23.24,84.3
242,广东,郁南,111.32,23.15,30.1
243,广东,德庆,111.47,23.1,47.8
244,广东,怀集,112.11,23.55,85.6
245,广东,广宁,112.26,23.38,58.2
